,name,code,start_date,end_date,days,p_change,totals,pe,rank,rankPe,ranktotals
32,浙江广厦,600052,2019-09-11,0,0,10,8.72,1.58,26.579796540620336,25.168998884732144,1.4107976558881914
31,西麦食品,002956,2019-09-12,0,0,10,0.8,27.61,8.72988647041166,3.4696527356158344,5.2602337347958255
37,辅仁药业,600781,2019-08-30,0,0,10,6.27,5.64,8.224695985404885,6.6553162113648545,1.5693797740400304
38,新奥股份,600803,2019-09-16,0,0,10,12.29,6.52,7.417228806213705,6.140638334345394,1.2765904718683112
48,大元泵业,603757,2019-09-09,0,0,10,1.64,15.76,7.065488521122391,4.175169353289439,2.890319167832952
33,同济堂,600090,2019-09-10,0,0,10,14.4,10.87,6.048065498438982,4.8251857211896025,1.2228797772493794
29,比音勒芬,002832,2019-09-16,0,0,10,3.08,21.09,5.84731329610153,3.776216630146691,2.0710966659548387
6,京新药业,002020,2019-09-02,0,0,10,7.25,14.13,5.842661329614855,4.347288679482702,1.495372650132153
21,金河生物,002688,2019-09-10,0,0,10,6.35,15.0,5.813998977385119,4.251370768638012,1.5626282087471066
26,世嘉科技,002796,2019-09-06,0,0,10,1.68,54.48,5.7270476436746,2.8797910165346385,2.847256627139961
44,格尔软件,603232,2019-09-10,0,0,10,1.21,209.5,5.7260972427309795,2.154073068394759,3.572024174336221
47,恒为科技,603496,2019-09-03,0,0,10,2.03,37.7,5.720915230670547,3.171901821485077,2.549013409185471
49,松炀资源,603863,2019-09-11,0,0,10,2.06,47.06,5.517746936034499,2.9892650896012363,2.528481846433263
17,瑞康医药,002589,2019-09-06,0,0,10,15.05,14.65,5.497471080942503,4.288761911701869,1.2087091692406342
50,博敏电子,603936,2019-09-05,0,0,10,3.15,29.41,5.455220382209545,3.4048464016269673,2.050373980582578
22,良信电器,002706,2019-09-06,0,0,10,7.85,17.84,5.453277059067953,3.9955414550729227,1.4577356039950304
10,游族网络,002174,2019-09-03,0,0,10,8.88,17.43,5.431026408839546,4.028043603347199,1.4029828054923472
39,华东电脑,600850,2019-09-10,0,0,10,4.26,24.78,5.393990670320098,3.5865399398761757,1.8074507304439222
3,天夏智慧,000662,2019-09-11,0,0,10,10.93,18.99,5.230242921522072,3.9107566437143917,1.3194862778076797
19,盛通股份,002599,2019-09-05,0,0,10,5.48,25.47,5.2009842161808555,3.556114557890121,1.6448696582907345
30,麦格米特,002851,2019-09-05,0,0,10,4.69,28.35,5.183929121748133,3.442215039556176,1.7417140821919572
46,依顿电子,603328,2019-09-05,0,0,10,9.98,20.84,5.1458269883301515,3.7910445552725927,1.3547824330575589
25,柏堡龙,002776,2019-09-02,0,0,10,5.4,28.76,5.081056090307211,3.4275007594903504,1.6535553308168605
43,海量数据,603138,2019-09-16,0,0,10,2.11,88.43,5.064202700188699,2.5685816105924353,2.4956210895962636
51,麦迪科技,603990,2019-09-09,0,0,10,1.13,10000.0,5.022163595675871,1.25,3.7721635956758712
24,真视通,002771,2019-09-06,0,0,10,2.1,104.5,4.978393353013299,2.4763308699237423,2.5020624830895573
36,山东药玻,600529,2019-09-04,0,0,10,5.95,30.64,4.961989660844283,3.364083838438349,1.5979058224059342
15,飞龙股份,002536,2019-09-02,0,0,10,5.01,35.05,4.9361941390244075,3.236899573123164,1.6992945659012435
41,晶方科技,603005,2019-09-10,0,0,10,2.3,98.35,4.8932838653375565,2.509064794131051,2.384219071206505
7,联创电子,002036,2019-09-10,0,0,10,7.15,32.31,4.814860253658129,3.3127128925319473,1.5021473611261813
28,恩捷股份,002812,2019-09-09,0,0,10,8.06,31.02,4.797665830914658,3.3520112012570342,1.445654629657624
8,生 意 宝,002095,2019-09-09,0,0,10,2.53,143.59,4.59000387009119,2.3179008470718876,2.272103023019302
27,恒久科技,002808,2019-09-11,0,0,10,2.69,128.21,4.577383555877352,2.372004389516587,2.205379166360765
9,天津普林,002134,2019-09-11,0,0,10,2.46,161.71,4.567735135276111,2.2637372752757345,2.303997860000376
0,皇庭国际,000056,2019-09-03,0,0,10,11.75,36.91,4.483209038707586,3.1905171801713688,1.292691858536217
16,海联金汇,002537,2019-09-16,0,0,10,12.44,39.83,4.396901168480651,3.1245892992774027,1.2723118692032485
20,国盛金控,002670,2019-09-05,0,0,10,19.35,34.91,4.374460005516356,3.2405460254218297,1.1339139800945268
40,南京证券,601990,2019-09-09,0,0,10,32.99,32.06,4.322386829898015,3.3201335491712882,1.0022532807267273
45,超讯通信,603322,2019-09-16,0,0,10,1.57,10000.0,4.2216758852737435,1.25,2.971675885273743
2,特发信息,000070,2019-09-03,0,0,10,7.99,71.14,4.149242121630214,2.699618044921908,1.4496240767083066
12,歌尔股份,002241,2019-09-03,0,0,10,32.45,40.76,4.111004652198236,3.1051384181196355,1.0058662340786004
5,东信和平,002017,2019-09-11,0,0,10,4.46,146.86,4.0829197947543765,2.3074400613212642,1.7754797334331127
42,合锻智能,603011,2019-09-11,0,0,10,4.53,260.7,3.8342988408073344,2.069415624129458,1.7648832166778763
11,九鼎新材,002201,2019-09-06,0,0,10,3.32,808.56,3.7230523179318986,1.7195649244073867,2.003487393524512
14,深南股份,002417,2019-09-06,0,0,10,2.7,10000.0,3.451467232193455,1.25,2.201467232193455
18,八菱科技,002592,2019-09-12,0,0,10,2.83,10000.0,3.4030664682889573,1.25,2.1530664682889573
13,新纶科技,002341,2019-09-10,0,0,10,11.52,248.37,3.387501461269142,2.0875962594225923,1.2999052018465496
23,龙津药业,002750,2019-09-12,0,0,10,4.0,2093.66,3.3588699726567914,1.505613156598538,1.8532568160582534
1,中国长城,000066,2019-09-03,0,0,10,29.28,150.45,3.3252943796215657,2.2963249423764127,1.028969437245153
4,法 尔 胜,000890,2019-09-10,0,0,10,3.8,10000.0,3.1423179295382826,1.25,1.8923179295382826
34,*ST新亿,600145,2015-12-04,0,0,10,14.91,10000.0,2.4616814098289765,1.25,1.2116814098289763
35,*ST信威,600485,2019-09-10,0,0,10,29.24,10000.0,2.2792838337286776,1.25,1.0292838337286774
